"ApiID","CateID","IsPri"
"141376","20258","0"
"141376","20305","0"
"69203","20012","1"
"69203","19998","0"
"69203","20147","0"
"69203","20087","0"
"143427","20305","1"
"143427","20170","0"
"143427","20209","0"
"143427","20012","0"
"66823","20296","1"
"66823","20406","0"
"66823","20407","0"
"70601","20296","1"
"143357","20305","1"
"143357","19998","0"
"143357","20170","0"
"143357","20209","0"
"143357","19972","0"
"143357","20012","0"
"143360","20012","1"
"143360","19998","0"
"143360","20170","0"
"143360","20209","0"
"151962","20015","1"
"151962","20054","0"
"71077","19960","1"
"71077","20015","0"
"71077","20107","0"
"67839","20133","1"
"67839","20054","0"
"67839","20114","0"
"67839","20194","0"
"143432","20012","1"
"143432","20209","0"
"143432","20176","0"
"136799","20205","1"
"136799","19967","0"
"136799","19968","0"
"143425","20170","1"
"143425","19979","0"
"143425","20292","0"
"143425","19972","0"
"143425","20012","0"
"143423","20012","1"
"143434","20012","1"
"143423","20170","0"
"143434","20170","0"
"143434","20209","0"
"143423","20209","0"
"143416","20012","1"
"143416","20170","0"
"143416","20209","0"
"143416","20305","0"
"143430","20305","1"
"143430","20170","0"
"143430","19962","0"
"143430","20281","0"
"143430","20012","0"
"146400","20170","1"
"146400","19998","0"
"146400","20118","0"
"146400","20012","0"
"143418","20012","1"
"143418","20170","0"
"143418","20209","0"
"143418","20305","0"
"143354","20378","1"
"143354","19998","0"
"143354","20170","0"
"143354","20209","0"
"143354","20305","0"
"143354","20012","0"
"71883","20070","1"
"71883","20232","0"
"94465","20170","1"
"94465","19998","0"
"94465","20118","0"
"94465","20012","0"
"74960","20012","1"
"68858","20015","1"
"74960","20301","0"
"68858","19959","0"
"74960","20159","0"
"73503","20296","1"
"73503","20073","0"
"73503","20291","0"
"73503","20099","0"
"73503","20073","0"
"187778","20296","1"
"187778","20100","0"
"187778","20024","0"
"187778","20397","0"
"73406","20044","1"
"73406","19992","0"
"73406","19998","0"
"73406","20103","0"
"154644","20313","1"
"154644","20301","0"
"65019","19960","1"
"65019","20301","0"
"65019","20015","0"
"68765","19960","1"
"68765","20103","0"
"68765","20263","0"
"72378","20174","1"
"72378","20055","0"
"72378","20066","0"
"66429","19965","1"
"66429","19989","0"
"66429","20078","0"
"73841","20055","1"
"73841","20013","0"
"150770","20071","1"
"150770","20098","0"
"150770","20343","0"
"150770","20038","0"
"62908","20055","1"
"142820","19992","1"
"62908","20275","0"
"70611","20206","1"
"142820","20141","0"
"142820","20286","0"
"142820","20087","0"
"70611","20149","0"
"70611","20129","0"
"70611","20283","0"
"70611","20126","0"
"70611","20191","0"
"63627","19990","1"
"149817","19965","1"
"63519","20099","1"
"149817","19989","0"
"149817","20057","0"
"151926","20296","1"
"149817","20005","0"
"149817","20034","0"
"151926","19989","0"
"151926","19965","0"
"72019","20162","1"
"63519","20026","0"
"72019","19997","0"
"72019","20133","0"
"68862","19994","1"
"68862","20070","0"
"149955","19989","1"
"149955","19989","0"
"149955","20055","0"
"149955","19965","0"
"64164","20323","1"
"64164","20309","0"
"151963","20015","1"
"151963","20054","0"
"65846","20066","1"
"65846","19960","0"
"65846","20124","0"
"138237","20073","1"
"138237","19968","0"
"138237","20286","0"
"138237","20155","0"
"138237","20137","0"
"154778","19967","1"
"154778","20078","0"
"154778","19968","0"
"74285","19965","1"
"74285","19989","0"
"74285","20078","0"
"74285","20057","0"
"65119","20206","1"
"65119","20148","0"
"65119","20161","0"
"149939","19989","1"
"149939","19989","0"
"149939","22068","0"
"148547","20086","1"
"148547","20205","0"
"148547","19995","0"
"148547","20012","0"
"141512","20006","1"
"140127","20103","1"
"140127","19964","0"
"140127","20126","0"
"140460","20103","1"
"140460","19966","0"
"140460","20171","0"
"143457","20200","1"
"143457","19988","0"
"143457","20283","0"
"143457","19994","0"
"143457","20199","0"
"64644","20099","1"
"64644","20033","0"
"64644","20054","0"
"73658","20174","1"
"140465","20103","1"
"140464","20103","1"
"140465","19966","0"
"140465","20141","0"
"140461","20103","1"
"140461","19966","0"
"73658","20114","0"
"140461","20126","0"
"140464","19966","0"
"73658","20194","0"
"140461","20292","0"
"73658","20387","0"
"140464","20172","0"
"68811","20296","1"
"68811","20031","0"
"68811","20049","0"
"73825","20024","1"
"73825","20099","0"
"73825","20202","0"
"73220","19968","1"
"73220","20137","0"
"73220","20100","0"
"73220","20137","0"
"73220","20137","0"
"72872","19968","1"
"72872","20100","0"
"72872","20073","0"
"72872","20073","0"
"72872","20137","0"
"63359","20099","1"
"72215","19965","1"
"72215","20057","0"
"65453","20016","1"
"65453","19978","0"
"68264","20206","1"
"68264","20236","0"
"154867","20296","1"
"154867","20096","0"
"154867","20099","0"
"70439","20024","1"
"70439","20202","0"
"70439","20206","0"
"141232","19978","1"
"141232","19958","0"
"141232","20233","0"
"141232","22068","0"
"65091","20087","1"
"65091","19978","0"
"65091","20358","0"
"65091","20255","0"
"65091","19978","0"
"149938","19989","1"
"149946","20034","1"
"149938","19965","0"
"149946","19989","0"
"149946","20055","0"
"149946","19965","0"
"64974","20099","1"
"149941","19989","1"
"149941","20224","0"
"149941","20055","0"
"149941","19965","0"
"62769","20323","1"
"62769","20163","0"
"149947","20034","1"
"149947","22068","0"
"149947","20055","0"
"62677","20099","1"
"70874","20012","1"
"70874","20141","0"
"70874","19998","0"
"70874","20206","0"
"70874","20068","0"
"149935","19989","1"
"149935","20138","0"
"149935","20155","0"
"149935","19965","0"
"66913","19965","1"
"66913","20078","0"
"149936","19989","1"
"149936","20138","0"
"149936","20155","0"
"71552","19963","1"
"64960","20358","1"
"64960","20186","0"
"149937","19989","1"
"149937","20078","0"
"149937","22235","0"
"149937","20055","0"
"149937","19965","0"
"149950","19965","1"
"149950","20034","0"
"149940","19989","1"
"149940","22068","0"
"149945","20057","1"
"149940","19965","0"
"149942","19989","1"
"149945","19974","0"
"149945","22068","0"
"149942","20138","0"
"149942","20057","0"
"149942","22068","0"
"149944","20057","1"
"149942","20155","0"
"149944","22068","0"
"149944","20055","0"
"149944","19965","0"
"149953","19989","1"
"149943","19989","1"
"149943","20057","0"
"149943","22068","0"
"149943","20055","0"
"149943","19965","0"
"88328","19958","1"
"88328","20098","0"
"88328","20217","0"
"188111","20305","1"
"188111","20068","0"
"188111","20103","0"
"188111","20209","0"
"188111","19962","0"
"188111","22235","0"
"188111","20227","0"
"149952","19965","1"
"143503","20055","1"
"149952","19989","0"
"143503","20133","0"
"149952","20141","0"
"143503","20114","0"
"149952","20057","0"
"143503","20253","0"
"149952","20034","0"
"143503","20194","0"
"143503","20038","0"
"70834","20044","1"
"70834","20103","0"
"70834","20034","0"
"149951","19965","1"
"149951","19978","0"
"149951","20034","0"
"149948","19965","1"
"149948","20055","0"
"149948","20034","0"
"149949","19965","1"
"149949","20155","0"
"149949","20055","0"
"189696","20072","1"
"189696","20031","0"
"189696","20406","0"
"189696","20407","0"
"71341","20103","1"
"71341","20149","0"
"72898","20038","1"
"64155","20324","1"
"72898","20398","0"
"64155","20301","0"
"72898","20152","0"
"141390","20163","1"
"141390","20092","0"
"141390","20228","0"
"141390","20309","0"
"70376","20206","1"
"70376","20087","0"
"70376","20148","0"
"70376","20283","0"
"70376","20136","0"
"70376","20161","0"
"70511","20044","1"
"64064","20012","1"
"70511","20088","0"
"70511","20103","0"
"63270","19968","1"
"146589","20006","1"
"146589","20007","0"
"146589","20013","0"
"146589","20010","0"
"63148","20296","1"
"63148","20099","0"
"70487","20171","1"
"70487","20141","0"
"70487","20046","0"
"68023","20174","1"
"68023","20311","0"
"146736","20280","1"
"146736","20343","0"
"145763","20099","1"
"145763","19971","0"
"145763","19959","0"
"71746","20012","1"
"71746","20010","0"
"71746","20098","0"
"71746","19978","0"
"71746","19959","0"
"71746","20350","0"
"152119","20006","1"
"152119","20013","0"
"152119","20099","0"
"152119","20286","0"
"152119","20369","0"
"66911","20087","1"
"66911","20186","0"
"66911","20137","0"
"70119","20147","1"
"70119","20190","0"
"72991","20044","1"
"72991","20041","0"
"72991","20010","0"
"72991","20423","0"
"72805","20133","1"
"62732","20015","1"
"72805","20000","0"
"62732","20012","0"
"72805","20174","0"
"71949","20174","1"
"71949","20171","0"
"64307","20174","1"
"64307","20324","0"
"62842","20171","1"
"144163","20066","1"
"144163","20103","0"
"144163","20128","0"
"144163","20191","0"
"65628","20024","1"
"66172","20066","1"
"65628","20382","0"
"66172","20052","0"
"66172","20099","0"
"67403","20015","1"
"67403","20404","0"
"63243","20174","1"
"72020","20090","1"
"72020","20072","0"
"67176","20087","1"
"67176","19971","0"
"67176","19981","0"
"67176","19981","0"
"67176","20202","0"
"67176","20202","0"
"73915","19978","1"
"68425","20206","1"
"68425","20103","0"
"71287","20296","1"
"71287","20099","0"
"71287","20158","0"
"74454","20012","1"
"74454","20065","0"
"74454","20015","0"
"74454","20024","0"
"187486","20413","1"
"187486","20248","0"
"187486","19988","0"
"187486","20301","0"
"153023","20095","1"
"66188","20066","1"
"153023","20031","0"
"66188","20065","0"
"153023","20214","0"
"66188","20065","0"
"66188","20055","0"
"69733","19965","1"
"69733","20395","0"
"73773","20016","1"
"73773","20141","0"
"70361","20296","1"
"70361","19968","0"
"70361","20004","0"
"72017","20012","1"
"72017","20354","0"
"72017","20070","0"
"73692","19971","1"
"73692","19959","0"
"73692","20349","0"
"63184","20070","1"
"63184","20121","0"
"63184","20120","0"
"63184","20120","0"
"63184","20120","0"
"63184","20122","0"
"65152","20274","1"
"152008","20106","1"
"152008","19998","0"
"152008","20008","0"
"152008","20013","0"
"152008","20068","0"
"152008","20106","0"
"152008","20166","0"
"152008","20169","0"
"152008","20089","0"
"152008","20181","0"
"152008","20192","0"
"152008","19968","0"
"152008","20233","0"
"152008","20217","0"
"152008","20423","0"
"152008","19979","0"
"152008","20272","0"
"152008","19978","0"
"152008","19959","0"
"152008","20301","0"
"152008","20311","0"
"152008","20333","0"
"152008","20338","0"
"152008","20343","0"
"152008","20344","0"
"152008","20155","0"
"152008","19995","0"
"152008","20355","0"
"152008","20381","0"
"152008","20369","0"
"152008","20424","0"
"152008","20071","0"
"152008","20137","0"
"152008","20253","0"
"152008","20294","0"
"152008","20394","0"
"152008","20012","0"
"152008","20173","0"
"152008","20411","0"
"63633","19968","1"
"68573","20055","1"
"68573","20202","0"
"68573","20275","0"
"129706","20133","1"
"129706","20025","0"
"146082","20343","1"
"146082","19998","0"
"146082","19963","0"
"150380","19959","1"
"74886","20012","1"
"150380","20202","0"
"74886","20202","0"
"150380","20015","0"
"74886","19959","0"
"150380","20369","0"
"74886","19998","0"
"74886","20141","0"
"74292","20044","1"
"74292","20087","0"
"74292","20147","0"
"64084","20377","1"
"64084","20305","0"
"64084","20118","0"
"148850","20220","1"
"148850","20024","0"
"63844","20142","1"
"63844","20212","0"
"71778","19978","1"
"71778","20066","0"
"71778","20252","0"
"70806","19978","1"
"70806","19965","0"
"74752","20133","1"
"74752","20020","0"
"74752","20349","0"
"74752","19996","0"
"62990","20066","1"
"62990","20182","0"
"139039","19959","1"
"139039","20013","0"
"139039","20318","0"
"139039","19973","0"
"72978","20098","1"
"140336","20424","1"
"140336","20141","0"
"140336","20280","0"
"69633","20296","1"
"69633","19987","0"
"69633","19987","0"
"69633","19987","0"
"69633","20309","0"
"65624","19960","1"
"65624","20385","0"
"148080","20145","1"
"148080","20258","0"
"148080","20367","0"
"189106","19960","1"
"189106","20144","0"
"189106","20409","0"
"64720","20038","1"
"64720","20198","0"
"71337","20066","1"
"71337","20000","0"
"71337","20020","0"
"71337","20250","0"
"138267","20305","1"
"138267","20280","0"
"138267","20214","0"
"70500","20004","1"
"70500","20031","0"
"70500","20072","0"
"70500","20214","0"
"70500","20214","0"
"63641","20315","1"
"72918","20012","1"
"72918","20214","0"
"72918","20214","0"
"72918","19958","0"
"70971","19978","1"
"70971","20255","0"
"64299","20038","1"
"64299","20127","0"
"154958","20035","1"
"154958","20140","0"
"154958","22473","0"
"154958","20004","0"
"74474","20094","1"
"74474","20100","0"
"74474","20252","0"
"68724","20070","1"
"68724","20232","0"
"71142","20012","1"
"71142","20001","0"
"71142","20305","0"
"71142","20162","0"
"71142","20087","0"
"71745","20012","1"
"71745","19962","0"
"71745","20305","0"
"72732","20003","1"
"72732","20206","0"
"187474","20024","1"
"187474","19974","0"
"187474","20190","0"
"187474","20406","0"
"68931","19960","1"
"68931","20385","0"
"71089","20012","1"
"74290","20070","1"
"71089","20004","0"
"74290","19979","0"
"71089","20095","0"
"69958","20147","1"
"69958","20421","0"
"69958","20004","0"
"65190","20038","1"
"138236","20073","1"
"138236","20138","0"
"138236","20286","0"
"138236","20155","0"
"138236","20137","0"
"74346","20227","1"
"74346","20089","0"
"137730","20144","1"
"137730","20027","0"
"137730","20086","0"
"137730","20129","0"
"137730","20206","0"
"137730","20344","0"
"137730","20375","0"
"137730","20038","0"
"66151","20098","1"
"66151","19962","0"
"188773","20013","1"
"188773","20006","0"
"188773","20010","0"
"188773","20226","0"
"72989","20044","1"
"72989","20041","0"
"72989","19959","0"
"72989","20010","0"
"72989","20283","0"
"74870","20012","1"
"74870","20141","0"
"72126","20098","1"
"150416","20296","1"
"150416","20049","0"
"150416","20100","0"
"150416","19968","0"
"74101","20038","1"
"74101","20086","0"
"74101","20250","0"
"73969","19965","1"
"73969","20211","0"
"73969","20143","0"
"73969","20005","0"
"154404","20416","1"
"152533","20141","1"
"154404","20084","0"
"152533","20007","0"
"65500","20012","1"
"154404","20107","0"
"152533","20174","0"
"154404","20129","0"
"154404","20220","0"
"65500","20254","0"
"154404","20324","0"
"65500","19962","0"
"154404","20038","0"
"154404","20385","0"
"152492","20129","1"
"152492","20103","0"
"152492","20256","0"
"152492","20324","0"
"152492","20004","0"
"74428","19968","1"
"72575","20250","1"
"72575","20075","0"
"73766","20206","1"
"73766","19998","0"
"73766","20010","0"
"73766","20141","0"
"73766","20333","0"
"72011","19968","1"
"72011","20019","0"
"152514","20390","1"
"152514","20006","0"
"152514","20009","0"
"146923","20007","1"
"146923","20006","0"
