"MashupID","ApiID"
"83723","62687"
"82632","62852"
"83871","62673"
"83871","62675"
"83871","62695"
"83871","63206"
"82952","62687"
"85513","-1"
"81599","62687"
"85829","62687"
"85829","63008"
"87942","62687"
"87942","62859"
"87658","63074"
"87658","63511"
"83578","62687"
"83578","-1"
"84516","62666"
"84516","-1"
"84516","62681"
"84516","-1"
"84516","62715"
"84516","62918"
"84516","-1"
"138489","63689"
"138489","63313"
"138489","66917"
"138489","63238"
"84536","62687"
"87382","-1"
"83983","62687"
"85826","-1"
"85587","62687"
"80950","62687"
"83393","62677"
"83393","62687"
"83393","62715"
"86906","62774"
"86906","62859"
"86906","63342"
"86906","64759"
"86906","69042"
"80961","62687"
"86830","62687"
"86830","-1"
"86830","66917"
"82636","62687"
"87035","63147"
"84954","62666"
"87035","64767"
"84954","63502"
"87035","65265"
"86519","62687"
"86519","63166"
"86519","-1"
"86734","66555"
"86492","63171"
"81601","62687"
"85597","62687"
"85597","-1"
"82099","-1"
"87002","62687"
"87002","-1"
"87002","63538"
"87914","62687"
"81451","62687"
"81451","-1"
"81451","-1"
"82662","62687"
"82977","62687"
"82467","62687"
"88161","62687"
"86784","63904"
"85661","64703"
"144959","73554"
"83993","62918"
"83993","63328"
"83993","63444"
"83095","62687"
"84367","62681"
"84367","-1"
"84367","62687"
"84367","-1"
"84367","-1"
"84367","63805"
"87865","62687"
"87865","62797"
"87865","62918"
"87865","63699"
"87865","64552"
"87865","65030"
"87865","65385"
"82865","-1"
"87105","63184"
"83742","62687"
"84777","62715"
"86812","63904"
"82865","62789"
"87865","-1"
"83742","62803"
"87865","66481"
"84777","63158"
"83742","62895"
"83742","63117"
"87865","67091"
"84777","63179"
"87865","71175"
"84777","-1"
"87865","-1"
"84777","63266"
"84777","-1"
"84777","63635"
"87522","-1"
"81630","62666"
"83598","62715"
"83598","-1"
"86422","62687"
"86422","63824"
"86071","63956"
"86071","64216"
"87401","65294"
"88185","63904"
"88185","64219"
"86012","-1"
"81095","62681"
"88184","62837"
"85208","62842"
"88184","64972"
"88184","69042"
"84351","63502"
"84351","63824"
"86879","63904"
"86289","62774"
"86272","63824"
"86272","64656"
"86289","65585"
"83274","62761"
"83274","62789"
"83274","62918"
"86880","63904"
"81250","62687"
"86880","64656"
"84429","62687"
"83265","-1"
"82391","63053"
"88070","63381"
"82798","-1"
"82798","63035"
"82509","62666"
"82509","62715"
"82509","-1"
"87473","-1"
"85467","62687"
"85467","62918"
"83405","62715"
"83405","62761"
"83405","62900"
"88117","73845"
"81816","62930"
"83022","62681"
"84112","-1"
"84112","-1"
"84261","62687"
"114909","73788"
"86209","63904"
"87934","62797"
"83504","62687"
"83504","62803"
"83504","62925"
"83504","63308"
"85927","62715"
"85927","62918"
"85927","-1"
"85927","63008"
"88050","66357"
"137979","137978"
"88050","69627"
"137979","63689"
"88050","72572"
"137979","62774"
"88050","74913"
"137979","70192"
"137979","64972"
"137979","62837"
"137979","62842"
"137979","68614"
"137979","64087"
"137979","68690"
"137979","67901"
"137979","64219"
"137979","65924"
"137979","64656"
"137979","67386"
"87581","63224"
"88069","63381"
"88171","66357"
"83614","62691"
"88171","69627"
"88171","72572"
"88171","73788"
"83525","62691"
"141884","64354"
"141884","62918"
"141884","63008"
"82259","62687"
"83334","62687"
"82922","-1"
"87222","-1"
"81267","62666"
"86371","63409"
"85459","-1"
"83763","-1"
"84118","62687"
"83763","-1"
"84118","62715"
"84118","62875"
"81584","62687"
"85622","63409"
"83344","63277"
"81584","-1"
"81584","62768"
"84620","63008"
"85287","62761"
"86836","62687"
"84620","64028"
"86836","-1"
"85287","-1"
"86306","63904"
"86306","64656"
"87308","68457"
"87993","62687"
"82771","62691"
"85690","62670"
"87320","66014"
"81535","62687"
"87320","68554"
"81023","62687"
"84010","63463"
"87298","-1"
"87899","62687"
"87298","62918"
"87298","64085"
"87298","64427"
"85807","62683"
"87656","63824"
"85807","64002"
"87656","66710"
"85807","64974"
"83550","62687"
"83086","62683"
"84425","63277"
"83805","62765"
"84793","62687"
"83550","62691"
"84793","64169"
"83805","63008"
"83805","-1"
"86430","62837"
"84444","62666"
"87314","64124"
"83690","62789"
"86417","62683"
"85109","62761"
"86417","63277"
"85109","63273"
"86417","-1"
"83330","62683"
"82878","62677"
"86407","-1"
"83330","-1"
"83330","62917"
"82878","62683"
"82878","-1"
"85391","62837"
"85391","63412"
"87990","63008"
"85180","-1"
"88204","68548"
"87990","63144"
"87990","63238"
"87990","63276"
"87990","63318"
"87990","63503"
"87990","63726"
"87990","-1"
"87990","64079"
"87990","-1"
"85180","-1"
"87990","65002"
"87990","65381"
"87990","65677"
"87990","65891"
"87990","66014"
"87990","-1"
"87990","67055"
"87990","67684"
"87990","68486"
"87990","68726"
"87990","70617"
"87990","71025"
"87990","72163"
"82482","62808"
"82482","63053"
"86762","63904"
"88068","63381"
"86762","64656"
"85971","62918"
"85163","-1"
"86169","62918"
"85971","63008"
"86169","63008"
"85163","62715"
"85971","-1"
"85163","63008"
"85163","63053"
"86169","63904"
"85971","-1"
"86354","62859"
"83878","62687"
"86354","62918"
"86354","63008"
"86354","63238"
"86354","63342"
"86354","64759"
"87330","64427"
"84864","62687"
"84864","62715"
"87069","63904"
"86589","64972"
"146537","67055"
"87069","64656"
"146537","73148"
"86589","65941"
"88043","62687"
"88043","62918"
"88043","63008"
"88043","-1"
"87901","63689"
"87711","-1"
"87769","63008"
"86500","63224"
"87769","68571"
"86500","65941"
"84389","62666"
"139534","63381"
"84389","-1"
"84389","62682"
"84389","-1"
"84389","-1"
"84389","62715"
"84389","-1"
"84389","-1"
"84389","63594"
"84389","-1"
"84389","63856"
"83308","62691"
"83308","62959"
"83308","63090"
"144564","71953"
"87271","62670"
"83306","62691"
"144515","-1"
"140796","-1"
"85343","63904"
"86149","63500"
"83306","-1"
"83306","-1"
"83306","63090"
"86149","64145"
"86477","65889"
"80956","-1"
"88246","62678"
"83304","-1"
"88246","62918"
"88246","63008"
"88246","63158"
"88246","63238"
"88246","66538"
"88246","66780"
"88246","66917"
"83305","62691"
"83305","-1"
"83305","-1"
"83305","63088"
"83305","63089"
"83305","63090"
"82588","62687"
"82588","63008"
"82620","62687"
"82868","62687"
"85374","62687"
"82017","62673"
"87510","66006"
"83627","62687"
"85567","63008"
"82277","62687"
"82017","62687"
"85374","63619"
"82017","62703"
"82017","62715"
"82017","62875"
"82017","-1"
"82017","-1"
"82017","62952"
"82017","62965"
"82017","-1"
"82017","-1"
"82017","63128"
"82017","63151"
"82017","-1"
"147058","141369"
"85228","63008"
"80892","62677"
"83294","62687"
"83294","-1"
"83294","63128"
"84896","62761"
"82923","62930"
"84896","-1"
"86623","63670"
"86623","64073"
"86623","65486"
"87669","65142"
"87669","70794"
"82866","62677"
"84692","62666"
"87153","63904"
"85523","62687"
"86989","63483"
"87153","64219"
"83892","62687"
"81633","62687"
"81633","62872"
"88113","62687"
"87470","64471"
"144202","71307"
"83383","62687"
"81613","62687"
"87730","71307"
"87428","-1"
"87428","-1"
"87428","64145"
"83348","62687"
"83348","62691"
"83348","62842"
"83348","62925"
"83348","-1"
"81827","62715"
"84452","62666"
"81051","62687"
"87047","62666"
"84452","-1"
"87047","62687"
"84452","62682"
"87047","63117"
"84452","62687"
"84452","62715"
"84452","-1"
"84452","62779"
"84452","62803"
"84452","62875"
"84452","62907"
"84452","63064"
"84452","63117"
"84452","63147"
"84452","63171"
"84452","63179"
"84452","-1"
"84452","63332"
"84452","-1"
"84452","63477"
"84452","-1"
"84452","63635"
"85550","62687"
"86871","63904"
"85550","64646"
"86871","64656"
"85159","62687"
"85159","63824"
"85159","-1"
"84834","62666"
"84834","62687"
"84834","62715"
"84834","63332"
"84834","63360"
"84834","63449"
"84834","63452"
"84834","64094"
"84834","-1"
"138353","137607"
"86444","63664"
"86788","63904"
"87167","63008"
"87167","63147"
"87167","-1"
"85754","63904"
"86075","62687"
"81435","-1"
"85512","-1"
"87004","64721"
"86279","62687"
"86279","62715"
"83745","62666"
"149523","71113"
"149523","70974"
"149523","71057"
"149523","73997"
"86052","62666"
"86052","62687"
"86052","62715"
"86052","63008"
"82875","62789"
"81225","-1"
"81493","-1"
"81225","-1"
"85270","62687"
"82531","62691"
"83046","62687"
"84435","-1"
"87407","62774"
"82995","62981"
"82279","62687"
"83299","62666"
"84435","-1"
"83299","62789"
"87407","62859"
"87407","63050"
"87407","-1"
"87407","63220"
"87407","63947"
"87407","64123"
"87407","-1"
"87407","64759"
"87407","64972"
"87407","69042"
"87192","62687"
"87104","63008"
"87104","65553"
"87192","63106"
"87192","64946"
"87192","66831"
"83963","62687"
"88017","-1"
"88017","68136"
"87698","62687"
"82677","62687"
"82495","62687"
"85980","63171"
"87294","63502"
"138750","-1"
"83250","-1"
"82283","-1"
"82313","62715"
"81624","-1"
"80746","62666"
"86002","62683"
"86002","62685"
"80746","62681"
"86002","62809"
"81624","-1"
"83891","-1"
"83754","62687"
"138568","66911"
"81480","62687"
"88110","67184"
"145978","64276"
"145978","63147"
"145978","74691"
"85250","62687"
"85250","63008"
"87815","64603"
"87815","67923"
"123214","65738"
"83104","62855"
"86046","64048"
"81049","62687"
"85929","62687"
"86434","62715"
"83746","62687"
"85929","62918"
"83746","63158"
"85929","63008"
"86434","63008"
"81363","62687"
"86721","62687"
"86413","62687"
"86721","62875"
"86413","62842"
"86413","63366"
"86721","65305"
"86413","64471"
"86413","64742"
"86721","65582"
"82678","62809"
"86047","63008"
"85500","64796"
"86047","64048"
"87997","70249"
"87997","72108"
"86688","62685"
"85989","62677"
"86688","62687"
"86688","62875"
"86688","63064"
"86688","63452"
"86688","63824"
"86688","-1"
"86688","64094"
"86688","-1"
"86688","64471"
"86688","64742"
"86688","64842"
"86688","65305"
"81828","62667"
"85360","63904"
"81828","62809"
"83176","62677"
"83176","62715"
"86187","64740"
"87201","62687"
"83734","63409"
"83576","-1"
"87685","63277"
"86868","63904"
"86868","64656"
"87685","64544"
"86910","62687"
"86910","63008"
"86910","-1"
"86910","63904"
"86910","64656"
"86910","65476"
"86793","63904"
"86793","64656"
"85905","64244"
"83670","-1"
"83554","62691"
"83670","63235"
"83554","63088"
"83669","63008"
"80733","62681"
"83669","63235"
"84295","62681"
"82027","62681"
"82909","62681"
"83864","62681"
"83472","62681"
"85249","62687"
"85480","62681"
"82909","-1"
"85249","-1"
"85249","63332"
"85249","63360"
"85249","63366"
"85249","63452"
"80993","62681"
"83287","62681"
"83021","62681"
"83287","62789"
"81342","-1"
"84329","62681"
"81236","62666"
"84329","63822"
"81742","62681"
"81742","-1"
"87794","66072"
"85071","62669"
"85071","62681"
"85071","62715"
"144914","74545"
"85414","62837"
"86844","63904"
"84732","64094"
"85258","62677"
"83526","62691"
"152808","67554"
"85258","62925"
"85258","64145"
"87303","64717"
"86185","63008"
"86622","-1"
"87303","-1"
"87303","67014"
"87985","62842"
"81824","62687"
"87985","63053"
"87985","72968"
"85698","63904"
"85883","62687"
"140118","-1"
"85883","63206"
"84381","-1"
"84250","-1"
"88028","62687"
"88028","63503"
"88028","64839"
"84640","-1"
"86300","63904"
"85707","63904"
"85392","62837"
"87028","62687"
"83052","-1"
"88095","64740"
"87028","62727"
"87028","64742"
"87028","65305"
"85752","63904"
"84862","62677"
"85752","64656"
"82608","-1"
"82720","-1"
"84862","62809"
"84862","62966"
"84862","-1"
"84862","63829"
"82721","-1"
"82719","-1"
"83062","-1"
"82090","-1"
"83386","-1"
"83386","-1"
"83974","-1"
"83446","62789"
"138108","-1"
"83974","-1"
"83115","-1"
"83446","-1"
"86861","62918"
"86861","63008"
"86861","63904"
"86861","64656"
"81128","62681"
"140858","64276"
"82691","62687"
"82691","-1"
"83263","62842"
"87343","63463"
"83212","62687"
"143606","62687"
"81201","62687"
"86976","63904"
"82847","62677"
"83527","62691"
"138960","73917"
"84676","62999"
"83991","62666"
"88083","71831"
"84676","63221"
"83991","63273"
"83914","63202"
"83765","62715"
"87702","62687"
"83765","62761"
"83765","62976"
"83765","63064"
"83485","62687"
"140333","137510"
"83968","63504"
"138948","73917"
"81788","62687"
"87168","62918"
"87168","63008"
"87250","62715"
"87250","65876"
"87250","66072"
"84830","62687"
"85103","62975"
"85103","63053"
"85103","63214"
"85103","63594"
"85103","63708"
"85103","63903"
"87699","62928"
"87699","-1"
"87699","70886"
"83038","62691"
"87124","62715"
"87124","62761"
"84246","63168"
"84246","63251"
"86258","62761"
"86258","63904"
"86258","64113"
"86258","64924"
"83528","62691"
"84510","-1"
"84510","63500"
"87244","62687"
"87244","62803"
"87244","63117"
"87244","64838"
"87244","65305"
"87244","66160"
"85781","62677"
"87749","63381"
"84001","62687"
"85781","62687"
"85781","62803"
"85781","63158"
"85781","63449"
"85781","63824"
"85781","63936"
"84001","63452"
"85865","62837"
"81118","62687"
"87751","63381"
"87750","63381"
"87500","64656"
"86565","62837"
"87500","68720"
"86565","63006"
"86565","-1"
"86565","64972"
"139520","63381"
"86345","62687"
"87743","63381"
"84108","62687"
"86345","63050"
"86345","-1"
"84108","62736"
"86345","63332"
"86345","64094"
"86345","64123"
"86345","64427"
"86345","65305"
"86345","65582"
"139521","63381"
"88144","63381"
"87741","63381"
"87736","63381"
"85866","62837"
"88182","71408"
"85866","63381"
"83414","62678"
"87012","63381"
"83414","62687"
"87012","63904"
"83414","-1"
"83414","62918"
"83414","63008"
"83414","-1"
"87738","63381"
"87752","63381"
"87748","63381"
"88072","63381"
"87754","63381"
"87816","63381"
"88067","63381"
"87742","63381"
"87746","63381"
"88076","63381"
"87739","63381"
"87747","63381"
"87740","63381"
"87832","63381"
"87817","63381"
"87737","63381"
"87734","63381"
"139539","63381"
"88139","63381"
"139541","63381"
"88154","63381"
"87731","63381"
"139543","63381"
"87744","63381"
"87753","63381"
"87735","63381"
"83843","63002"
"87733","63381"
"83494","62683"
"84488","62687"
"83494","62687"
"87147","64988"
"139324","70293"
"87147","65283"
"87147","67194"
"87288","62687"
"87288","62918"
"87288","63008"
"83241","62687"
"83241","62715"
"83241","63128"
"81246","62666"
"81246","62687"
"81246","62703"
"81246","62779"
"82341","62681"
"82341","-1"
"82341","-1"
"82341","62773"
"82341","63034"
"84744","62715"
"84092","63157"
"85482","62842"
"85482","62925"
"140789","62761"
"85358","63904"
"87940","63833"
"87940","65436"
"88194","-1"
"82265","62687"
"82265","62914"
"82265","62918"
"138025","62666"
"83373","62930"
"85974","62715"
"136709","62918"
"136709","63008"
"136709","63238"
"136709","-1"
"87823","63381"
"85125","62786"
"82733","62715"
"85125","63824"
"84757","63381"
"82733","-1"
"85125","64268"
"85393","62837"
"85393","64216"
"87870","62803"
"87870","63635"
"87870","-1"
"87870","72099"
"88169","73946"
"86616","63238"
"88057","64715"
"80885","62687"
"152892","62682"
"84758","62774"
"84758","63381"
"81792","62687"
"83440","62687"
"87573","62715"
"80788","62673"
"83440","-1"
"80788","62745"
"86624","62666"
"86624","62677"
"86624","62683"
"86624","62687"
"86624","62715"
"86624","62761"
"86624","62809"
"86624","62918"
"86624","-1"
"86624","-1"
"86624","63147"
"86624","63151"
"86624","63179"
"86624","63238"
"86624","63500"
"86624","63502"
"86624","63513"
"86624","-1"
"86624","63664"
"86624","63709"
"86624","63805"
"86624","-1"
